rank,path,run_id,num_transitions,return_sum,return_discounted,terminal_reward,reward_mean,E_fusion_total_MJ,H98_flattop_avg,H98_max,P_fusion_max_MW,P_ohmic_max_MW,Q_flattop_avg,Q_max,Q_max_time,T_e_core_max_keV,T_i_core_max_keV,beta_N_max,f_GW_max,flux_consumed_Wb,l_i_flattop_avg,n_e_line_avg_max,q0_min,q95_min,vloop_tx_flattop_avg_V
104,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0132.json,132,21,11.928294415348477,10.51012211380858,2.607529492866464,0.5680140197784989,77122.05879362498,0.6878114874192717,0.7564205247508933,209.3360653917537,7.430392679344937,3.931648950245719,4.811336816769258,450.0618183950619,12.562921283436008,10.900440981955944,1.2130418266561294,0.9886644433863333,139.72541008196757,0.7647435051199579,1.1402631298937753e+20,0.6257705506728396,2.8712784456071296,0.15443783692845617
105,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0378.json,378,21,11.913468681000445,10.588989002256023,2.3968715359999315,0.5673080324285926,77795.02300765536,0.6902594723030722,0.758745426717058,210.12080146003012,7.430379549656513,4.00631832878488,4.6455775967487165,385.3087119753088,12.693308171270333,10.789890558566656,1.2083415441294358,0.9847367488249462,139.1757895430936,0.7648776609915732,1.1370948065163911e+20,0.6303157573544723,2.87984664854063,0.1542276985184115
106,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0389.json,389,21,11.90873627583312,10.615358298497679,2.4154944616258547,0.5670826798015771,75717.1822427563,0.6876120798249359,0.7536044438887043,203.8072520831438,7.430386890023838,3.898899691043123,4.169154928602367,370.1852551851853,12.602571726125289,10.759380797975583,1.1929427014559255,0.9785602713138571,140.10232997444402,0.7610696737045545,1.1309699859370747e+20,0.6334437967318922,2.876065176561015,0.15647255139373104
107,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0394.json,394,21,11.895121820170603,10.592162553072573,2.618218420032468,0.5664343723890763,77218.86227203942,0.6874808343846988,0.7597652794982578,209.14711874033196,7.430390826309152,3.9064298718149577,4.241425057170297,420.3087319753088,12.667016492629934,10.790050673311676,1.2036694228565015,0.980456142315466,139.23289221006232,0.7631143119933191,1.1344204488748247e+20,0.6323249659033056,2.879680260311994,0.1553935518116792
108,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0067.json,67,21,11.893912015880833,10.610324856186246,2.5214442810585718,0.566376762660992,76743.93377409453,0.6870520533820947,0.7597753593230927,206.87847886956587,7.430393584787222,3.8746923353185196,4.09339644041403,250.18521518518546,12.667550204921806,10.784451035582277,1.2036673846055024,0.980534026397963,139.1101091220462,0.7630026027106472,1.1369153576477296e+20,0.6256839367396456,2.874030028084546,0.15556794111672642
109,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0475.json,475,21,11.893578348395012,10.593689959027454,2.4842153179777338,0.5663608737330958,76883.8685322587,0.6876426428909522,0.7604628860087103,207.47452135100733,7.4303935263318435,3.9014134622701624,4.395407726800375,415.1235367901236,12.608282941495695,10.755449952386224,1.2053912516225216,0.9844386857419699,139.4953385850039,0.7635523778218535,1.135341205624656e+20,0.6308681947491857,2.87307440932641,0.15531056645857103
110,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0363.json,363,21,11.870484531097187,10.524043686885026,2.6141890701698154,0.5652611681474851,76770.58422679908,0.6879187755537675,0.740543577006754,206.47957086084136,7.4303933293255175,3.925675790487527,4.2727289155699415,270.740780740741,12.510778369651213,10.798520982131347,1.1972813417413866,0.9802368178042475,140.71112657114986,0.7634195499613018,1.1334190947078416e+20,0.6352176036141138,2.896726035828844,0.15510500907370858
111,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0018.json,18,21,11.866419354197987,10.559897522711438,2.6346541429582473,0.5650675882951423,76576.86662205866,0.6875391365997015,0.7541464540507572,206.8072339984694,7.430392602476048,3.896450901005765,4.281542132750595,280.18522518518535,12.62381582810877,10.789377656557255,1.200207335782981,0.980762350105934,139.52629985357026,0.7621367932275042,1.1329017046348841e+20,0.633444465504834,2.8757091443729275,0.15556770134690423
112,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0449.json,449,21,11.826455235517889,10.53034427003092,2.612601524632708,0.5631645350246614,77821.85089821409,0.6883347705545616,0.7543934786173702,214.69205488937968,7.430390605571563,3.9080131636465962,4.19727689017674,450.37046037037044,12.676418680509393,10.937479846689758,1.219828609361596,0.9846439227434657,139.12003502428007,0.7659731607982777,1.1409079922267752e+20,0.6636995701159482,2.7980657701307874,0.15397524109064395
113,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0278.json,278,21,11.818155096532688,10.515886518475819,2.5416719539376045,0.5627692903110804,76803.6576159844,0.687078896993195,0.7604572494832508,208.41175679555198,7.43038891688581,3.879473384106749,4.146122234686238,435.247003580247,12.729066926120469,10.809688989147574,1.2059868157404094,0.9821969947723742,139.52042618354213,0.7630289613564082,1.1352336490646546e+20,0.6341683239418331,2.8779672764041906,0.15535777221356534
114,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0138.json,138,21,11.813843356588055,10.503612882089142,2.5877172295128554,0.562563969361336,77464.9620063014,0.6905473759489466,0.7434172905291081,213.72836477195432,7.430396219579459,3.986950071273101,4.5302718626686636,400.67908234567915,12.68690043881691,10.96655127062798,1.2196722850136381,0.9860305778026767,139.63375628209906,0.7661088393724325,1.1400337828517311e+20,0.6344172103743498,2.893378145735638,0.1535445957570275
115,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0100.json,100,21,11.807556378255772,10.549485732764367,2.475479692087914,0.562264589440751,77645.79848847957,0.6888791233630357,0.7588186535893174,211.81522799805296,7.430392354798146,3.933131218748882,4.280563641580088,300.3704103703706,12.681152518527899,10.814116524669142,1.2127576315683872,0.9837607520277841,138.6977139414313,0.7651143186786724,1.1390330832116613e+20,0.6331676279097944,2.8816080867052483,0.15417471168924077
116,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0295.json,295,21,11.773811963587352,10.503602947777145,2.4202622396240225,0.5606577125517787,77422.24852943007,0.6881776240046813,0.7612554018536799,212.280811533318,7.430395532831086,3.912402850072227,4.415057319618162,400.24698358024705,12.643317411184837,10.883637857268099,1.2159197147151766,0.9850627492224829,139.0466722677591,0.7647143624190432,1.140644396881827e+20,0.6628046354404524,2.7318092433194447,0.1543256561819282
117,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0598.json,598,21,11.76724016633723,10.456470421517329,2.5857670013844443,0.5603447698255823,76321.52517944272,0.6874996056444181,0.7432039401844237,203.83550015401525,7.430392269019887,3.898135577437666,4.197516424280628,335.55561555555573,12.524988276516394,10.787190715329166,1.1977530067624442,0.978597807803542,140.32800634259692,0.7629634845331368,1.136185911544583e+20,0.6317552013924962,2.8897884918989796,0.1554399919798105
118,rl_dataset_delta_sampling_maxloop=2_grid_51_preprocessed/trajectory_0251.json,251,21,11.76356891474918,10.472658401541942,2.528612259310304,0.5601699483213896,77656.16756722963,0.6884918817557228,0.7563889499953914,208.6721912312028,7.430390940178042,3.9251070037808136,4.360224605910948,325.12350679012366,12.649626882579705,10.8333772719467,1.204156193281925,0.9830572154399028,138.41509543996023,0.7645735489188706,1.135458429366461e+20,0.625878791295762,2.8712795487191682,0.15449237276424166
